Canada,
Lat,Lon
69.129427,-138.063327
69.1236,-138.039464
69.115263,-138.001127
69.049709,-137.696382
69.027773,-137.594455
68.988873,-137.419155
68.948318,-137.255009
68.944973,-137.226109
68.943863,-137.192227
68.944973,-137.130282
68.925673,-136.968045
68.881927,-136.789736
68.875263,-136.745545
68.871918,-136.682491
68.881582,-136.642718
68.891936,-136.619991
68.909709,-136.515309
68.910809,-136.477482
68.901554,-136.420591
68.897218,-136.393064
68.893873,-136.358609
68.889436,-136.255864
68.885818,-136.145018
68.8822,-136.097227
68.873027,-136.0278
68.864991,-135.986664
68.838973,-135.8588
68.831936,-135.831664
68.752491,-135.540555
68.745818,-135.519745
68.733182,-135.488464
68.709427,-135.453891
68.679982,-135.406955
68.675809,-135.365536
68.661373,-135.210536
68.657209,-135.16
68.661373,-135.146955
68.693036,-135.214445
68.706936,-135.253627
68.737763,-135.3436
68.809418,-135.481936
68.837491,-135.495073
68.836791,-135.446118
68.831936,-135.405
68.835682,-135.344864
68.848873,-135.421664
68.854982,-135.494718
68.856373,-135.528355
68.860263,-135.560545
68.871227,-135.599855
68.886582,-135.617555
68.917754,-135.335818
68.926227,-135.234436
68.9204,-135.212082
68.903809,-135.190555
68.893327,-135.121918
68.878309,-134.977482
68.881091,-134.951109
68.898036,-134.917236
68.916654,-134.886264
68.9286,-134.851791
68.924427,-134.810291
68.907482,-134.745818
68.892763,-134.708891
68.873309,-134.669464
68.856645,-134.641691
68.735118,-134.488664
68.709436,-134.4693
68.700273,-134.446382
68.687763,-134.401118
68.682482,-134.373873
68.678863,-134.34
68.678036,-134.308045
68.681363,-134.282773
68.697527,-134.225127
68.736373,-134.262509
68.7536,-134.287509
68.769854,-134.317364
68.831663,-134.423064
68.919709,-134.541691
68.933045,-134.558045
68.988036,-134.619155
69.010754,-134.626845
69.085263,-134.558609
69.093873,-134.537509
69.104154,-134.491945
69.106091,-134.455836
69.104491,-134.347427
69.183173,-134.223036
69.219709,-134.219164
69.2568,-134.158336
69.261791,-134.135418
69.263191,-134.061936
69.266936,-134.029173
69.282209,-133.928618
69.293318,-133.891682
69.323073,-133.871891
69.387909,-133.664464
69.405818,-133.550564
69.4147,-133.407773
69.411091,-133.364027
69.403736,-133.318891
69.3968,-133.225964
69.398882,-133.205836
69.434982,-133.073055
69.481936,-132.999418
69.511654,-132.966091
69.570954,-132.956645
69.598936,-132.984009
69.646382,-132.913482
69.653873,-132.893891
69.658327,-132.864718
69.660536,-132.821109
69.659718,-132.787782
69.651209,-132.662291
69.644373,-132.617618
69.630818,-132.544036
69.635545,-132.417509
69.640273,-132.393891
69.646945,-132.372773
69.672691,-132.334718
69.702491,-132.458527
69.683318,-132.517791
69.684563,-132.551727
69.687354,-132.582718
69.740391,-132.535964
69.747754,-132.473055
69.751663,-132.399745
69.724991,-132.289182
69.689418,-132.205964
69.685254,-132.163055
69.685254,-132.146973
69.720063,-132.113527
69.728591,-132.083309
69.754718,-131.954436
69.763745,-131.866655
69.766936,-131.84
69.803318,-131.760773
69.824218,-131.7605
69.864991,-131.645018
69.871373,-131.6236
69.918591,-131.447782
69.954018,-131.417009
69.952482,-131.348873
69.937763,-131.269164
69.926091,-131.2361
69.887554,-131.203945
69.862682,-131.213591
69.8386,-131.215
69.824854,-131.190691
69.888327,-131.077791
69.949418,-131.0314
69.986927,-131.010282
70.025545,-131.016127
70.083054,-130.9303
70.099154,-130.892246
70.081936,-130.748318
70.1086,-130.656127
70.166791,-130.548618
70.168036,-130.479418
70.160536,-130.516827
70.119282,-130.545973
70.105673,-130.529864
70.103036,-130.493473
70.125873,-130.432373
70.140536,-130.407227
70.1322,-130.353609
70.106091,-130.326673
70.053454,-130.176664
70.070545,-129.9693
70.0786,-129.926118
70.092754,-129.890836
70.126918,-129.864436
70.154982,-129.8461
70.195527,-129.832491
70.219982,-129.790009
70.253054,-129.731382
70.265482,-129.682646
70.251663,-129.647246
70.213045,-129.609164
70.147491,-129.459164
70.103182,-129.407473
70.068054,-129.4339
70.020536,-129.4975
69.997754,-129.573609
69.991363,-129.595555
69.917209,-129.889464
69.892491,-129.993046
69.840545,-130.228055
69.781663,-130.495818
69.723936,-130.5641
69.708036,-130.578336
69.695254,-130.621373
69.691363,-130.646973
69.688309,-130.704164
69.682482,-130.757509
69.674845,-130.785018
69.623318,-130.839373
69.6111,-130.836673
69.602627,-130.840818
69.565263,-130.923891
69.565536,-130.944736
69.6036,-131.037227
69.637209,-131.053073
69.627763,-131.163327
69.623873,-131.1886
69.579991,-131.328609
69.586654,-131.4075
69.567491,-131.586945
69.555954,-131.698336
69.565409,-131.720836
69.567218,-131.748473
69.529291,-132.001818
69.505827,-132.042782
69.480818,-132.079991
69.404018,-132.1295
69.378582,-132.0869
69.357209,-132.116636
69.314418,-132.329164
69.279163,-132.528064
69.284573,-132.553618
69.287345,-132.586109
69.267627,-132.711945
69.260818,-132.739436
69.251654,-132.764036
69.121645,-132.907227
69.042754,-132.905273
69.037491,-132.946109
69.0547,-133.050845
69.050536,-133.106382
69.042073,-133.177627
69.0304,-133.201327
68.999291,-133.214018
68.9813,-133.199918
68.938036,-133.213045
68.9111,-133.229855
68.870254,-133.318327
68.865673,-133.3418
68.8679,-133.370118
68.882827,-133.395555
68.902245,-133.364364
68.910263,-133.389164
68.890536,-133.463609
68.850263,-133.484709
68.824154,-133.491927
68.804563,-133.477491
68.791509,-133.459445
68.772218,-133.405582
68.746373,-133.321382
68.707218,-133.164182
68.694973,-133.09
68.690945,-133.045836
68.6922,-133.017091
68.697754,-132.988036
68.697482,-132.950836
68.690263,-132.918336
68.702618,-132.927091
68.714291,-132.948609
68.719709,-133.014882
68.714718,-133.040555
68.715,-133.112491
68.719709,-133.147509
68.760963,-133.257236
68.7822,-133.263764
68.786927,-133.242082
68.774563,-133.220891
68.764163,-133.203064
68.761318,-133.146955
68.790818,-133.2114
68.796927,-133.242918
68.7916,-133.293318
68.7886,-133.330555
68.801845,-133.354718
68.832218,-133.354155
68.843873,-133.332764
68.858182,-133.271527
68.859982,-133.229845
68.849154,-133.188045
68.827482,-133.157855
68.804427,-133.115127
68.8022,-133.091673
68.802763,-133.062227
68.815263,-133.005282
68.847073,-132.958527
68.854982,-132.936673
68.844427,-132.8618
68.818427,-132.785945
68.802763,-132.753627
68.804636,-132.478255
68.857827,-132.397718
68.908045,-132.498064
68.9069,-132.567836
68.8961,-132.540555
68.878309,-132.555573
68.8411,-132.671673
68.840545,-132.6936
68.859691,-132.772809
68.917754,-132.833618
68.989154,-132.859982
69.021382,-132.868045
69.064009,-132.8681
69.087909,-132.810273
69.085127,-132.762645
69.084354,-132.672718
69.135273,-132.540836
69.114773,-132.463045
69.117754,-132.428618
69.124418,-132.407773
69.142209,-132.381945
69.164982,-132.365127
69.220263,-132.339018
69.234291,-132.313336
69.213609,-132.2236
69.141663,-132.2225
69.213882,-132.168064
69.2422,-132.116945
69.2422,-132.058045
69.251636,-131.996
69.256945,-131.9639
69.281382,-131.870136
69.323045,-131.796245
69.399991,-131.727082
69.391373,-131.806673
69.399918,-131.964509
69.472763,-131.645709
69.472073,-131.599427
69.447754,-131.452091
69.433063,-131.432691
69.418873,-131.457073
69.406373,-131.480818
69.331382,-131.530291
69.332491,-131.499418
69.368727,-131.412155
69.404163,-131.389891
69.427482,-131.377227
69.493318,-131.321927
69.501382,-131.264445
69.491236,-131.239564
69.450609,-131.219364
69.417363,-131.211855
69.396763,-131.211655
69.383382,-131.236864
69.375809,-131.266418
69.358873,-131.317782
69.316236,-131.399182
69.299154,-131.414736
69.318327,-131.329991
69.366791,-131.190964
69.404927,-131.1665
69.493036,-131.163209
69.543891,-131.231227
69.571845,-131.253864
69.580718,-131.225464
69.557209,-131.206818
69.5186,-131.150464
69.516391,-131.130064
69.485327,-131.110536
69.429373,-131.130155
69.403536,-131.148509
69.364627,-131.134582
69.393918,-131.101227
69.440518,-131.085255
69.470691,-131.060855
69.4911,-131.066182
69.512391,-131.063946
69.531918,-131.089246
69.543445,-131.109209
69.554545,-131.127836
69.564518,-131.156909
69.581927,-131.193955
69.602963,-131.180973
69.614427,-131.130964
69.606927,-131.092836
69.524427,-131.045773
69.485809,-131.03
69.463882,-131.0278
69.426091,-131.035427
69.367482,-131.070282
69.326409,-131.105682
69.354427,-131.050846
69.383863,-131.026673
69.449145,-130.989991
69.502627,-130.9917
69.541509,-130.985546
69.534882,-130.946546
69.448591,-130.924436
69.416227,-130.944291
69.383045,-130.985809
69.342454,-131.0302
69.309627,-131.023909
69.328809,-131.006809
69.371918,-130.956936
69.3854,-130.9223
69.381254,-130.902691
69.346791,-130.9007
69.323591,-130.910336
69.302482,-130.935836
69.285263,-130.963618
69.256654,-131.000582
69.209718,-131.024718
69.137082,-131.007218
69.134427,-130.937227
69.145263,-130.928618
69.232209,-130.938609
69.267209,-130.943546
69.3772,-130.817082
69.400545,-130.765973
69.402763,-130.723191
69.404436,-130.695009
69.432763,-130.6575
69.456727,-130.658146
69.449145,-130.747773
69.4622,-130.715
69.548036,-130.516127
69.574709,-130.478609
69.648745,-130.389036
69.680118,-130.364291
69.700273,-130.281127
69.731936,-130.033082
69.784427,-129.691955
69.792482,-129.672518
69.800536,-129.653073
69.812482,-129.624146
69.818882,-129.6022
69.838045,-129.413327
69.846645,-129.315555
69.849991,-129.242764
69.849154,-129.179991
69.849991,-129.148618
69.858873,-129.099427
69.878736,-129.050427
69.901791,-129.021118
69.939563,-128.994446
69.959991,-128.969436
69.969782,-128.940827
69.9704,-128.894046
69.957209,-128.857564
69.843036,-128.940555
69.843318,-128.964173
69.851927,-129.038055
69.850536,-129.082491
69.847763,-129.109709
69.8418,-129.139736
69.829427,-129.164673
69.700818,-129.151382
69.688036,-129.130282
69.674982,-128.970264
69.680818,-128.925018
69.760818,-128.786136
69.843045,-128.640018
69.885273,-128.544736
69.921918,-128.441955
69.953327,-128.317355
70.010409,-128.310427
70.051436,-128.357073
70.104709,-128.363327
70.116927,-128.343046
70.126918,-128.310546
70.146382,-128.244136
70.182345,-128.101655
70.178036,-128.056673
70.178873,-128.002636
70.182754,-127.968336
70.208882,-127.848618
70.228863,-127.615009
70.229427,-127.585009
70.226654,-127.549991
70.223591,-127.516255
70.236373,-127.550827
70.242754,-127.578055
70.247754,-127.613055
70.260554,-127.724164
70.259991,-127.791946
70.263736,-127.867073
70.288463,-128.032655
70.307209,-128.066655
70.346545,-128.0719
70.345009,-128.050018
70.340763,-128.027118
70.345545,-127.9807
70.352554,-127.947564
70.394991,-127.908755
70.396945,-127.931955
70.393873,-127.954182
70.385827,-127.982073
70.374691,-128.021664
70.377309,-128.065
70.381809,-128.152209
70.397209,-128.197773
70.436645,-128.190555
70.460818,-128.177491
70.497482,-128.156527
70.523036,-128.135836
70.589573,-128.0018
70.583882,-127.971391
70.562482,-127.903609
70.540818,-127.835564
70.4861,-127.680282
70.426091,-127.515836
70.393327,-127.4286
70.3261,-127.274718
70.314145,-127.248891
70.276382,-127.180964
70.2372,-127.125
70.196363,-127.0764
70.178036,-127.054991
70.148882,-127.034436
70.004718,-126.886109
69.901718,-126.808809
69.813873,-126.743882
69.766027,-126.705136
69.745945,-126.676664
69.719982,-126.620536
69.712482,-126.601673
69.644145,-126.459446
69.558591,-126.290555
69.532418,-126.261664
69.469436,-126.112209
69.462491,-126.088609
69.452773,-126.049727
69.449709,-126.036664
69.430545,-125.988891
69.421236,-125.962773
69.405545,-125.910555
69.399154,-125.884746
69.389163,-125.839718
69.337191,-125.5511
69.3126,-125.420836
69.339136,-125.369018
69.372318,-125.395973
69.396091,-125.377491
69.381909,-125.210009
69.381636,-125.165282
69.393109,-125.131318
69.415818,-125.111936
69.449709,-125.089446
69.466091,-125.117909
69.452473,-125.462782
69.435245,-125.530564
69.420673,-125.617009
69.471645,-125.578055
69.508882,-125.482773
69.512354,-125.457364
69.499982,-125.306955
69.488227,-125.132427
69.5072,-125.185546
69.513027,-125.2164
69.524973,-125.260273
69.635818,-125.412091
69.689282,-125.363536
69.743173,-125.0725
69.743045,-125.049727
69.739354,-125.008473
69.729845,-124.974018
69.678318,-124.935546
69.644718,-124.925
69.653873,-124.906391
69.670536,-124.881664
69.717073,-124.825836
69.735809,-124.861655
69.749291,-124.891536
69.750536,-125.014182
69.7597,-125.234718
69.7841,-125.2589
69.808245,-125.2764
69.839673,-125.225282
69.851773,-125.198327
69.851918,-125.164718
69.820918,-125.156946
69.798691,-125.164236
69.795245,-125.056664
69.8172,-125.032227
69.845518,-125.009455
69.913736,-124.943882
69.940263,-124.893336
69.970827,-124.764446
70.008882,-124.795273
70.0125,-124.826946
70.011936,-124.886946
70.0061,-124.990282
69.998,-125.025282
69.989991,-125.046955
69.968536,-125.0864
69.945845,-125.112518
69.936227,-125.208118
70.002673,-125.197555
70.076218,-125.016955
70.079291,-124.994855
70.061573,-124.978618
70.038109,-124.995109
70.018873,-125.035273
70.021382,-124.9014
70.029427,-124.862909
70.028873,-124.947564
70.044291,-124.933873
70.061645,-124.814164
70.069154,-124.714446
70.071927,-124.675282
70.067482,-124.639864
70.016654,-124.597291
70.012082,-124.562227
70.037873,-124.453382
70.056363,-124.423609
70.078182,-124.4454
70.102063,-124.513473
70.109982,-124.548891
70.114709,-124.5925
70.105254,-124.626373
70.094436,-124.681382
70.090263,-124.728536
70.124282,-124.745691
70.147073,-124.695973
70.151091,-124.436109
70.134154,-124.391391
70.0686,-124.358609
70.029291,-124.3737
69.986645,-124.421936
69.956373,-124.459446
69.849427,-124.429718
69.826236,-124.449864
69.803591,-124.479718
69.784427,-124.501682
69.7238,-124.496736
69.710818,-124.459164
69.7011,-124.361391
69.695254,-124.295
69.697063,-124.274864
69.716927,-124.238609
69.728318,-124.203755
69.7236,-124.069736
69.701382,-124.040836
69.670536,-124.055264
69.586382,-124.211936
69.5479,-124.245273
69.5336,-124.280291
69.516936,-124.334446
69.496936,-124.377773
69.486927,-124.395282
69.401791,-124.5164
69.376091,-124.476109
69.3672,-124.446664
69.351927,-124.325846
69.3486,-124.263636
69.347763,-124.218891
69.349154,-124.161946
69.351382,-124.120273
69.354982,-124.095282
69.379154,-124.0164
69.383045,-123.962218
69.388882,-123.824173
69.377473,-123.730564
69.3638,-123.697627
69.353736,-123.673191
69.3772,-123.502791
69.382482,-123.471946
69.410263,-123.413327
69.425118,-123.436527
69.449573,-123.450846
69.467073,-123.439091
69.490263,-123.399991
69.498318,-123.365282
69.502209,-123.34
69.506654,-123.3011
69.502273,-123.263646
69.491645,-123.186373
69.498318,-123.165973
69.565409,-123.129164
69.678454,-123.096255
69.746518,-123.109573
69.779163,-123.105273
69.818327,-123.015836
69.832,-122.961046
69.822218,-122.905
69.810254,-122.876936
69.803036,-122.853882
69.796373,-122.825846
69.793591,-122.800682
69.795536,-122.773055
69.801791,-122.750546
69.818054,-122.664436
69.812191,-122.615546
69.807482,-122.588336
69.802618,-122.467918
69.8022,-122.243327
69.802473,-122.127773
69.813454,-122.053182
69.805545,-121.896391
69.795818,-121.719164
69.793591,-121.683882
69.765545,-121.443046
69.760818,-121.4164
69.752209,-121.380546
69.740818,-121.333327
69.729154,-121.286118
69.702482,-121.183064
69.682754,-121.120273
69.6736,-121.086673
69.666818,-121.052955
69.663318,-121.035555
69.658327,-121.0089
69.648609,-120.934155
69.638882,-120.8811
69.6236,-120.825564
69.613036,-120.796391
69.598327,-120.760555
69.581654,-120.735964
69.558591,-120.701109
69.547318,-120.6808
69.5461,-120.6786
69.520263,-120.6161
69.4397,-120.393336
69.404163,-120.275282
69.391663,-120.231664
69.344709,-119.982227
69.339009,-119.926382
69.315809,-119.635273
69.303318,-119.4614
69.301509,-119.325418
69.294436,-119.23
69.259427,-118.940827
69.251518,-118.848064
69.243318,-118.799991
69.2236,-118.6936
69.213245,-118.647918
69.180263,-118.581682
69.159291,-118.546246
69.130818,-118.493891
69.117482,-118.457782
69.1122,-118.4325
69.063873,-118.186109
69.031373,-118.081682
69.019718,-118.035555
69.014436,-118.010555
68.985536,-117.870536
68.982482,-117.836936
68.978045,-117.742218
68.9736,-117.6339
68.971645,-117.596118
68.9686,-117.5625
68.9536,-117.415836
68.915263,-117.269173
68.893873,-117.1911
68.885545,-117.145273
68.902354,-116.971173
68.911,-116.939082
68.908873,-116.886673
68.880536,-116.744455
68.857618,-116.507791
68.858873,-116.428327
68.873518,-116.406455
68.881645,-116.373046
68.875263,-116.340291
68.859709,-116.285555
68.835818,-116.222355
68.8175,-116.114709
68.806636,-115.993882
68.8047,-115.960009
68.814291,-115.946936
68.872482,-116.121936
68.956309,-116.319718
68.979982,-116.2614
68.985536,-116.239436
68.983873,-116.197636
68.960536,-116.068891
68.946363,-116.007509
68.938582,-115.968336
68.923727,-115.875827
68.938727,-115.774518
68.952209,-115.809436
68.992482,-115.833327
68.971645,-115.593064
68.937763,-115.446382
68.868173,-115.057636
68.868591,-115.0257
68.860954,-114.984027
68.809709,-114.821673
68.799427,-114.791946
68.7743,-114.774855
68.751391,-114.749164
68.744427,-114.729446
68.741509,-114.705973
68.741654,-114.665555
68.728045,-114.578336
68.719436,-114.5425
68.687754,-114.444446
68.662273,-114.461109
68.613182,-114.399855
68.586927,-114.304446
68.569445,-114.233609
68.513454,-114.114155
68.496373,-114.0889
68.4697,-114.066518
68.244009,-114.021046
68.228863,-114.288064
68.229154,-114.320009
68.232073,-114.344864
68.246718,-114.380546
68.259427,-114.411664
68.262773,-114.433609
68.263882,-114.473618
68.250273,-114.7025
68.1879,-114.759991
68.152345,-114.866518
68.146945,-114.896391
68.147763,-114.929718
68.153318,-114.977491
68.157209,-115.007509
68.168873,-115.076682
68.180545,-115.170546
68.181718,-115.232291
68.037691,-115.2409
68.0229,-115.2125
68.021382,-115.163891
68.015191,-115.120991
67.977063,-115.210836
67.958036,-115.342218
67.934418,-115.503346
67.920954,-115.535827
67.894154,-115.522646
67.864018,-115.278746
67.820127,-115.195555
67.797618,-115.108609
67.786654,-115.028882
67.786936,-115.005836
67.795536,-114.936109
67.802763,-114.886673
67.807754,-114.849164
67.812191,-114.81
67.814418,-114.783073
67.814845,-114.745136
67.811918,-114.713191
67.802482,-114.681936
67.783245,-114.648327
67.7186,-114.297782
67.718463,-114.2775
67.726509,-114.245691
67.733873,-114.22
67.7379,-114.188327
67.736927,-114.148355
67.733873,-114.114727
67.721791,-113.990136
67.711654,-113.949436
67.696927,-113.8925
67.691363,-113.845836
67.691082,-113.768627
67.691927,-113.708891
67.698027,-113.550827
67.704436,-113.248327
67.702482,-113.206946
67.698027,-113.178046
67.6922,-113.155564
67.676518,-113.113464
67.667482,-113.067782
67.666091,-113.049991
67.669709,-112.965009
67.669436,-112.739727
67.679154,-112.395846
67.681927,-112.37
67.690527,-112.342709
67.727763,-112.183318
67.754163,-111.912782
67.754436,-111.883055
67.750827,-111.799727
67.733318,-111.66
67.744427,-111.572773
67.763045,-111.458618
67.7811,-111.370827
67.808727,-111.317636
67.815536,-111.290836
67.834154,-111.200291
67.837491,-111.175827
67.830473,-111.149446
67.780818,-111.120827
67.764163,-111.034436
67.764163,-111.012082
67.802345,-110.8364
67.8186,-110.809718
67.836518,-110.785691
67.852763,-110.7589
67.862763,-110.737355
67.947754,-110.414436
67.965545,-110.34
67.972218,-110.199155
67.996927,-110.176246
68.004018,-110.157227
68.008463,-110.123746
68.005554,-110.077373
67.997754,-110.048891
67.979709,-110.001109
67.954982,-109.971664
67.920536,-109.973882
67.891373,-109.991673
67.867963,-110.002355
67.840745,-109.985691
67.830273,-109.955546
67.8336,-109.930691
67.848182,-109.914582
67.880191,-109.948191
67.879973,-109.890291
67.874982,-109.861936
67.8631,-109.817009
67.827773,-109.767227
67.791927,-109.730827
67.767763,-109.729173
67.736091,-109.745691
67.7186,-109.731509
67.686782,-109.543473
67.688591,-109.516955
67.698863,-109.495418
67.729154,-109.370273
67.731936,-109.253618
67.732209,-109.210282
67.727482,-109.159155
67.712073,-109.062773
67.669573,-109.008755
67.532763,-108.920546
67.510273,-108.958755
67.500691,-108.998927
67.491018,-109.017155
67.462491,-109.018064
67.439845,-108.993891
67.3886,-108.849991
67.351509,-108.828064
67.355754,-108.801036
67.404291,-108.7616
67.451373,-108.742773
67.483873,-108.7361
67.561236,-108.7368
67.599991,-108.737782
67.613873,-108.722355
67.624836,-108.701118
67.628445,-108.662773
67.622891,-108.615264
67.607763,-108.581946
67.489773,-108.513964
67.455127,-108.520836
67.357273,-108.492627
67.346645,-108.471391
67.347218,-108.458055
67.361163,-108.428391
67.387836,-108.436791
67.429563,-108.437355
67.444354,-108.384091
67.436782,-108.339582
67.419982,-108.314309
67.396027,-108.2968
67.329163,-108.134173
67.305254,-108.063609
67.294709,-108.020564
67.271927,-107.985546
67.234018,-107.942773
67.140827,-107.875
67.050545,-107.877909
67.048736,-107.899309
67.062191,-107.950291
67.077482,-108.008346
67.081109,-108.028755
67.074718,-108.152927
67.044291,-108.191309
67.021718,-108.201664
67.020682,-108.239018
67.085127,-108.455418
67.1022,-108.495
67.113873,-108.517227
67.134845,-108.548473
67.152209,-108.589382
67.151927,-108.621246
67.036854,-108.517991
67.043727,-108.487209
67.067618,-108.482709
67.066509,-108.449027
67.028873,-108.392227
66.998882,-108.351518
66.9854,-108.324318
66.979982,-108.289718
66.977763,-108.258618
66.976654,-108.228609
66.972218,-108.196955
66.958318,-108.158191
66.928863,-108.114727
66.8286,-107.985282
66.783182,-107.939846
66.758191,-107.940827
66.727963,-107.947
66.671645,-107.894446
66.667,-107.870473
66.711382,-107.867764
66.754091,-107.884946
66.757627,-107.860546
66.740673,-107.823618
66.686918,-107.765009
66.6297,-107.724164
66.574709,-107.647509
66.562191,-107.628055
66.5461,-107.600827
66.529163,-107.563336
66.4536,-107.433064
66.368318,-107.291109
66.351518,-107.254155
66.348873,-107.228618
66.361054,-107.202391
66.407482,-107.235546
66.461654,-107.342218
66.513045,-107.438891
66.596363,-107.564709
66.6199,-107.570418
66.660809,-107.624164
66.693863,-107.649436
66.755827,-107.693882
66.922763,-107.746655
66.9771,-107.688609
67.024427,-107.638064
67.067073,-107.665755
67.074991,-107.643482
67.063309,-107.607773
67.051654,-107.583618
67.0154,-107.520282
66.921018,-107.487355
66.921236,-107.596109
66.944918,-107.634546
66.938536,-107.667918
66.892209,-107.635273
66.835682,-107.567364
66.822218,-107.513064
66.806645,-107.420409
66.896382,-107.393482
66.944418,-107.425836
66.965273,-107.440691
66.972073,-107.414027
66.966091,-107.379436
66.959427,-107.359164
66.902209,-107.233891
66.892773,-107.214173
66.8736,-107.1875
66.8409,-107.153682
66.822073,-107.131664
66.819436,-107.089173
66.899718,-107.155273
66.9447,-107.203891
66.965818,-107.233473
67.003882,-107.301382
67.1272,-107.311391
67.144436,-107.388064
67.161936,-107.439991
67.178873,-107.477346
67.192745,-107.503064
67.214154,-107.5325
67.359982,-107.648618
67.486263,-107.578409
67.573318,-107.718336
67.585263,-107.740546
67.600536,-107.773618
67.614427,-107.813318
67.624418,-107.844727
67.642491,-107.890555
67.676654,-107.969164
67.695818,-107.996464
67.733936,-108.014109
67.762218,-108.010982
67.788036,-107.992491
67.848391,-107.9368
67.852482,-107.884036
67.857754,-107.855273
67.880818,-107.756664
67.894154,-107.709727
67.916091,-107.674709
67.940463,-107.658336
67.965263,-107.770509
67.9716,-107.811336
67.991991,-107.914236
68.084991,-107.887918
68.098727,-107.8711
68.105263,-107.844727
68.082763,-107.721118
68.069082,-107.699364
68.054982,-107.732909
68.057063,-107.780146
68.053736,-107.804855
68.009091,-107.832082
68.000927,-107.795591
68.000445,-107.763527
68.023318,-107.729036
68.044154,-107.685136
68.058591,-107.610282
68.059845,-107.578336
68.057482,-107.538064
68.047209,-107.450291
68.045254,-107.3889
68.047763,-107.355827
68.053036,-107.3264
68.064991,-107.287782
68.080827,-107.2514
68.094436,-107.226391
68.127618,-107.1482
68.124563,-107.108464
68.084718,-107.118882
68.114009,-106.959173
68.116654,-106.848609
68.206127,-106.801836
68.247336,-106.620964
68.245809,-106.594027
68.190536,-106.468609
68.161163,-106.451809
68.154573,-106.426664
68.185473,-106.351182
68.201663,-106.392773
68.207218,-106.420836
68.214427,-106.468891
68.2238,-106.491246
68.337763,-106.459373
68.350818,-106.426391
68.388882,-106.250136
68.392345,-106.210691
68.388318,-106.179991
68.378309,-106.160682
68.420127,-105.793473
68.413318,-105.774036
68.414154,-105.7457
68.421918,-105.726673
68.4795,-105.699436
68.506236,-105.708618
68.5647,-105.743055
68.574154,-105.724718
68.6361,-105.6518
68.635273,-105.902218
68.632473,-105.928327
68.618591,-106.035418
68.600882,-106.053682
68.567763,-106.207782
68.566663,-106.236391
68.545254,-106.370273
68.518327,-106.510836
68.511936,-106.543873
68.462063,-106.627491
68.439845,-106.618746
68.423454,-106.59
68.417627,-106.562773
68.414991,-106.521946
68.405682,-106.4916
68.297054,-106.532982
68.290536,-106.564436
68.294982,-106.589718
68.308173,-106.606509
68.345273,-106.6414
68.410536,-106.787564
68.358654,-107.019546
68.283327,-107.132218
68.261727,-107.254027
68.2804,-107.280418
68.298727,-107.299027
68.314145,-107.332636
68.348318,-107.553746
68.341027,-107.822282
68.323191,-107.852364
68.265063,-107.883473
68.247482,-107.854173
68.241091,-107.830291
68.216936,-107.741946
68.172409,-107.604373
68.164436,-107.624027
68.174427,-107.689991
68.183591,-107.793336
68.180545,-107.825846
68.171373,-107.871936
68.168591,-108.033891
68.172763,-108.161391
68.168318,-108.191946
68.152209,-108.220282
68.141663,-108.249446
68.125809,-108.300555
68.1172,-108.332227
68.112763,-108.370273
68.114018,-108.394309
68.120263,-108.418191
68.143527,-108.4325
68.162491,-108.4032
68.157209,-108.365627
68.138254,-108.3743
68.140827,-108.346118
68.156718,-108.332364
68.200536,-108.326946
68.292063,-108.399036
68.308582,-108.451809
68.305254,-108.484446
68.298873,-108.505
68.268109,-108.566491
68.231373,-108.715564
68.231373,-108.737782
68.237073,-108.761255
68.2661,-108.815973
68.340263,-108.745
68.357127,-108.7066
68.365818,-108.670836
68.375536,-108.64
68.384709,-108.616382
68.411654,-108.5739
68.450327,-108.530209
68.538318,-108.431673
68.560254,-108.404164
68.581927,-108.376109
68.601927,-108.345282
68.611373,-108.314164
68.618318,-108.279164
68.620527,-108.251955
68.626645,-108.170273
68.640273,-107.933318
68.645536,-107.804991
68.665545,-107.638346
68.690536,-107.431673
68.718873,-107.231373
68.7486,-107.108336
68.783054,-106.9614
68.788318,-106.9386
68.811373,-106.820846
68.813873,-106.794446
68.814991,-106.765555
68.818327,-106.635009
68.892763,-106.315555
68.911791,-106.259518
68.934073,-106.239373
68.940945,-106.208064
68.933591,-106.149436
68.918873,-106.080836
68.880673,-105.805827
68.872482,-105.7764
68.844982,-105.718064
68.7238,-105.4802
68.690254,-105.487082
68.621373,-105.499446
68.528591,-105.414436
68.486645,-105.380827
68.4922,-105.415973
68.487209,-105.438746
68.446309,-105.535209
68.423873,-105.546455
68.407345,-105.525418
68.406936,-105.4164
68.409427,-105.390291
68.375682,-105.347291
68.337209,-105.290973
68.2661,-105.100827
68.259154,-105.064309
68.268363,-105.013336
68.309418,-105.026109
68.339709,-104.884746
68.3286,-104.856109
68.313173,-104.8375
68.286927,-104.843127
68.271236,-104.868046
68.254009,-104.948955
68.234563,-104.932636
68.226236,-104.907355
68.226236,-104.879864
68.244427,-104.7975
68.250273,-104.731109
68.250273,-104.687764
68.246936,-104.64
68.234354,-104.6039
68.191782,-104.619236
68.162763,-104.654718
68.144291,-104.668746
68.0836,-104.592218
68.033391,-104.500491
68.029709,-104.457227
68.034145,-104.366946
68.022763,-104.207364
68.017491,-104.166655
68.018882,-104.118327
68.027482,-104.064709
68.043173,-104.005418
68.044154,-103.9782
68.036654,-103.934582
68.024154,-103.898064
68.020818,-103.877218
